,tweet,pro/anti 
164,RT @mooseNYC: Welcome to #hongkong #teargas #asia #HongKongriots #HongKongProtests @CBSEveningNews @CBSThisMorning @RamyInocencio https://t\u2026 ,0
165,RT @Ahead62019: #HongKong #HongKongProtests #HongKongPoliceBeatingCitizen #PoliceBrutality #AntiExtraditionBill  #antiELAB #StandwithHK #Fr\u2026 ,0
166,"RT @cheeselok2: The sad thing is, even the police used excessive force towards the arrested protestors, they won^t be punished.\nThat is why\u2026 ",0
167,"RT @alison_lla: Source: Telegram\nWater cannon deployed today sprays conc. TG agent, is poisonous and hurts a lot.\nRinse the affected area w\u2026 ",0
168,RT @alanhatesvelcro: Police and gangsters working together.\n#HongKongProtests \n#LiberateHK https://t.co/nbHUI1YBSp ,0
169,"RT @lihkg_user: Again the white fujian mobs \nthe mobs hit and hurt people in front of the police, they are together #HKPoliceTerrorism #Hon\u2026 ",0
170,"RT @estherhk3: Hong Kong police brutality on Sept 15, 2019. Their target is just arresting young people, for those gangs who support police\u2026 ",0
171,RT @humanhead26: @mooseNYC @CBSEveningNews @CBSThisMorning Thanks for #StandWithHongKong. In today^s #HongKongProtests the Police used the\u2026 ,0
172,RT @hkpeople7: So why #HongKongPolice  arrest #HongKongProtesters  only but not the armed Pro-Peking gangsters. I do not understand......\n#\u2026 ,0
173,"RT @amberneverfall: We don^t have an official figure for today, but according to my experience, there should be more than 500 thousands of\u2026 ",0
174,RT @RamyInocencio: Traffic control. \U0001f698 Some #HongKong protestors are directing traffic flow and people flow in Central so vehicles can pass\u2026 ,0
175,"RT @HongKongFP: Now a common sight at recent protests, a group hold multiple US flags aloft outside the SOGO shopping mall in Causeway Bay\u2026 ",0
176,RT @HongKongFP: An aerial view of thousands occupying Hennessy Road in Causeway Bay at 2:30pm on Sunday. They have turned up despite a poli\u2026 ,0
177,"OMG! Real cockroaches poster, but I like it \U0001f923\n@EnzoMazak #HongKongProtests #FreeHongKong #StandWithHongKong https://t.co/R6n3SSkcoa ",0
178,"Police?! No, right?!\n#HongKongProtests #PoliceBrutality  #StandWithHongKong https://t.co/t6zFBw03Ui ",0
179,\u518d\u4e00\u6b21\u8b49\u660e\u9ee8\u9435\u5df2\u7d93\u5514\u4fc2\u70ba\u5e02\u6c11\u670d\u52d9 MTRC is serving #HongKongPolice #\u9ed1\u8b66\u5217\u8eca #PoliceBrutality #StandWi ,0
180,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
181,RT @Vk_HKer: #PoliceBrutality #PoliceState #HKHRDA #HongKongProtests #DemocracyDay https://t.co/7cVkHh4qbI ,0
182,#HongKongProtests  #HongKongPolice #hongkongpolicebrutality #TerroristAttackByHKPolice  #antiELABhk #FreeHongKong\u2026 https://t.co/fn4bhq68Nd ,0
183,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
184,@Reuters Free Hong Kong #FreeHongKong #HongKongProtests ,0
185,RT @FreedomHKG: Reporters were being headshot by the water cannon \n#HongKongProtests #HKPoliceState \n#PoliceBrutality \n#HKHumanRightsandDem\u2026 ,0
186,RT @FreedomHKG: [LIVE] Clashes between the police and the protesters/the  news reporters (in yellow vest) in Admiralty. Police deployed bot\u2026 ,0
187,RT @yannnnnn111: The quality of the pro-Beijing people\U0001f937\U0001f3fb\u200d\u2640\ufe0f I wonder how they teach their children at home \U0001f937\U0001f3fb\u200d\u2640\ufe0f\n ,0
188,"RT @Fight4HongKong: 22:32 HKT #fortresshill\n\nA male, who is bleeding profusely from head, subdued by police. Police seen aiming pepper spra\u2026 ",0
189,RT @HKWORLDCITY: And this dickhead cop has two flickering torches on his head. #HongKongProtests #AntiELAB #FreeHongKong\n\nHow can the polic\u2026 ,0
190,RT @cityusucbc: 915 International Day of Democracy\nRiot police rubbed a protester^s face on the ground during the arrest.\n#HongKongProtests\u2026 ,0
191,"RT @fion_li: he^s one of the suspects who beat up reporters in fortress hill. unlike protesters, he was allowed to smoke and check his phon\u2026 ",0
192,"RT @c_f1213: Fukien rioters are the best parter of #HKPoliceState. No one was arrested even they were holding hammers, attacking youngsters\u2026 ",0
193,"RT @Lealokkk: I was spat by an old Fujianese when I was filming on North Point Road. \nA few minutes ealier, this pro-Beijing group used sti\u2026 ",0
194,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
195,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
196,RT @jeffielam: #breaking: several middle-aged men have attacked some protesters inside Fortress Hill mtr station #antielab #hongkongprotest\u2026 ,0
197,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
198,"RT @Kwanyi_green: Creative protestor sprayed ""one country two systems"" on this Ad in a tunnel in Central. #HongKongProtests #FreeHongKong h\u2026 ",0
199,#HongKong #HongKongProtests #HongKongPoliceBeatingCitizen #PoliceBrutality #AntiExtraditionBill  #antiELAB\u2026 https://t.co/14msTdv6Y6 ,0
200,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
201,RT @TommiLeung: \u201cProtester\u201d\n#antiEALB #chinazi #HongKongProtests #FreeHongKong https://t.co/ocuvgeS0We ,0
202,RT @JackHHazlewood: Another sighting of a teeny tiny little point man; chanting \u2018HKers add oil!\u2019 metres away from line after line of riot p\u2026 ,0
203,RT @cityusucbc: 915 International Day of Democracy\nPolice shoot at the journalists with the water cannon.\n\n#HongKongProtests #International\u2026 ,0
204,RT @galileocheng: Police at last did the right thing - attempt to arrest #Hongkong First Youth Club Volunteers Group members holding knifes\u2026 ,0
205,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
206,RT @RamyInocencio: Welcome to the 15th weekend of the #HongKongProtests! This yellow banner says \u201call people against tyranny.\u201d They\u2019re shou\u2026 ,0
207,RT @mooseNYC: Welcome to #hongkong #teargas #asia #HongKongriots #HongKongProtests @CBSEveningNews @CBSThisMorning @RamyInocencio https://t\u2026 ,0
208,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
209,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
210,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
211,"RT @Woppa1Woppa: Reporter asking the police why dialing 999 did not go through, and why they^re not arresting the Fujianese.  Police said t\u2026 ",0
212,"RT @Kwanyi_green: Creative protestor sprayed ""one country two systems"" on this Ad in a tunnel in Central. #HongKongProtests #FreeHongKong h\u2026 ",0
213,RT @Fight4HongKong: 22:50 HKT #NorthPoint\n\nTear gas buffet on King\u2019s Road. Nearly 10 rounds of tear gas fired in short period of time. \n\n#A\u2026 ,0
214,RT @jeffielam: breaking: black flag warning of tear gashas been raised in north point #antielab #hongkongprotests ,0
215,RT @HKWORLDCITY: And this dickhead cop has two flickering torches on his head. #HongKongProtests #AntiELAB #FreeHongKong\n\nHow can the polic\u2026 ,0
216,"RT @JeremyJSandberg: After the #parade in #HongKong, #protesters stopped by the government &amp; PLA building. #Teargas, #rubberbullets, #beanb\u2026 ",0
217,RT @FreedomHKG: Reporters were being headshot by the water cannon \n#HongKongProtests #HKPoliceState \n#PoliceBrutality \n#HKHumanRightsandDem\u2026 ,0
218,RT @TommiLeung: \u201cProtester\u201d\n#antiEALB #chinazi #HongKongProtests #FreeHongKong https://t.co/ocuvgeS0We ,0
219,RT @HKWORLDCITY: I\u2019m in tears watching this. You are my hero sir. #HongKongProtests #AntiELAB #FreeHongKong https://t.co/tZTsNGuq9Y ,0
220,RT @FreedomHKG: Reporters were being headshot by the water cannon \n#HongKongProtests #HKPoliceState \n#PoliceBrutality \n#HKHumanRightsandDem\u2026 ,0
221,RT @cityusucbc: 915 International Day of Democracy\nRiot police rubbed a protester^s face on the ground during the arrest.\n#HongKongProtests\u2026 ,0
222,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
223,5 Demands on 5 Mountains. \n\n#5DemandsNot1Less #HongKongProtests https://t.co/RUylY0bJIa ,0
224,How many of them are the real HK police but not Chinese police? \n\n#HongKongProtests #HKPoliceTerrorism https://t.co/AK3Gfpacr1 ,0
225,"RT @Lealokkk: I was spat by an old Fujianese when I was filming on North Point Road. \nA few minutes ealier, this pro-Beijing group used sti\u2026 ",0
226,RT @cityusucbc: 915 International Day of Democracy\nRiot police rubbed a protester^s face on the ground during the arrest.\n#HongKongProtests\u2026 ,0
227,We won\u2019t give up. We are fighting for democracy and a better Hong Kong.\n\nPlease stand with us to fight against\u2026 https://t.co/aeI2Bag0ja ,0
228,HK riot police pretended protesters again today! \n\n#HongKongProtests #HKPoliceTerrorism https://t.co/VUtZm6Uyxi ,0
229,RT @mooseNYC: Protestors in #hongkong rip down a banner commemorating the 70th anniversary of the People\u2019s Republic of #China #hongkongprot\u2026 ,0
230,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
231,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
232,RT @ho_n_9: Hk police want to kill the protester\n\n#5DemandsNot1Less #HongKongProtests #HKPoliceTerrorism https://t.co/bQfnOctpUo ,0
233,"RT @Lealokkk: I was spat by an old Fujianese when I was filming on North Point Road. \nA few minutes ealier, this pro-Beijing group used sti\u2026 ",0
234,"Thanks for your support, Mr. Kim! \n\n#HongKongProtests #StandwithHK #5DemandsNot1Less #FightForFreedom #antiELABhk\u2026 https://t.co/nKEVafgD2e ",0
235,The cops didn^t arrest thugs but only youngsters!\n\n#ShameOnHongKongPolice #HKPoliceTerrorism #hkpolicebrutality\u2026 https://t.co/qymlDYd4Iu ,0
236,RT @JeremyJSandberg: #Trump2020 banner in #HongKongProtest \n\n#China #Eye4HK #\u52a0\u6cb9 #antiELAB #\u9999\u6e2f #\u53cd\u9001\u4e2d #PoliceBrutality #HongKongProtests #Free\u20 ,0
237,RT @FreedomHKG: Reporters were being headshot by the water cannon \n#HongKongProtests #HKPoliceState \n#PoliceBrutality \n#HKHumanRightsandDem\u2026 ,0
238,RT @HongKongFP: \U0001f534HKFP live replay: Residents and onlookers heckle as police retreat into Causeway Bay MTR Station at 7:30pm: https://t.co/3\u2026 ,0
239,Les policiers ont pulv\xe9ris\xe9 le pepper spray sur les blessures du citoyen APR\xc8S ma\xeetris\xe9 #hkpolicebrutality dans les\u2026 https://t.co/izHvY7b9tN ,0
240,#5DemandsNot1Less sur les montagnes \xe0 #Hongkong #HongKongProtests https://t.co/y3TVVne6u8 ,0
241,RT @FreedomHKG: Reporters were being headshot by the water cannon \n#HongKongProtests #HKPoliceState \n#PoliceBrutality \n#HKHumanRightsandDem\u2026 ,0
242,2251 \u5317\u89d2\u5bcc\u81e8\u9ed1\u65d7TG\nhttps://t.co/URwpNQLvmo telegram: https://t.co/sm3De7IfZ3 #5DemandsNot1Less #HKmap #StandWithHongKong\u2026 https://t.co/8chpVOucsb ,0
243,"RT @HK_Imaginaire: (15/9, North Point) Suspected Fukien mobsters, armed with sticks and cleavers, attack protesters and journalists, includ\u2026 ",0
244,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
245,RT @mooseNYC: Welcome to #hongkong #teargas #asia #HongKongriots #HongKongProtests @CBSEveningNews @CBSThisMorning @RamyInocencio https://t\u2026 ,0
246,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
247,"RT @JackHHazlewood: Riot police lounging about Tin Hau MTR, because apparently MTR stations are police rest spots now. #\u53cd\u9001\u4e2d #antiELAB #Hong\u2026 ",0
248,"RT @fion_li: he^s one of the suspects who beat up reporters in fortress hill. unlike protesters, he was allowed to smoke and check his phon\u2026 ",0
249,"RT @Lealokkk: I was spat by an old Fujianese when I was filming on North Point Road. \nA few minutes ealier, this pro-Beijing group used sti\u2026 ",0
250,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
251,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
252,RT @hkdemonow: How to play \u9858\u69ae\u5149\u6b78\u9999\u6e2f #GloryToHongKong on a recorder\n#antiELAB #FreedomHK #HongKong #HongKongProtests #ChiNazi #SOSHK https://t\u2026 ,0
253,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
254,RT @ura07521619: #hkpolicebrutality #HongKongProtests https://t.co/QoEjd2kqQT ,0
255,RT @KTC_smile0213: This is the so-called \u2018lawful and necessary force\u2019? Ridiculous! That\u2019s murder! \U0001f621#HongKongPolice #PoliceBrutality #Police\u2026 ,0
256,RT @AlohaJR4: Dirty works from CCP. Pro-Beijing supporters (\u798f\u5efa\u5e6b\uff09holding a kitchen knife in North Point. #HongKongProtests #FreeHongKong #5D\u2026 ,0
257,RT @NarehaT: @ahongkongcitiz1 \u88ab\u5bb3\u72b6\u6cc1\u306f\u3053\u3061\u3089\n#HongKongProtests #\u9999\u6e2f\u30c7\u30e2\n\nhttps://t.co/NE4RV2aecu ,0
258,RT @ho_n_9: Hk police want to kill the protester\n\n#5DemandsNot1Less #HongKongProtests #HKPoliceTerrorism https://t.co/bQfnOctpUo ,0
259,RT @nighosttt: Wow and the police are protecting these barbarians.\n#HKPoliceTerrorism \n#HongKongProtests https://t.co/fRXa34yb4z ,0
260,RT @KwanDauDing: #HongKongPolice trying to murder a young boy again\n#HKPoliceTerrorism #HongKongProtests https://t.co/8brHbJwG20 ,0
261,"RT @LamJovian: @next_china We are fighting for our right and freedom, and our lives, see how #HKPoliceTerrorism has led us to...please prot\u2026 ",0
262,RT @timlam_: The cone was later charged with unlawful assembly  #HongKongProtests https://t.co/OFL5ses5uu ,0
263,"RT @RamyInocencio: With blue dye blasting and heavy, burning tear gas, police have cleared the streets in front of CGO. One thing: the offi\u2026 ",0
264,RT @uranus_4u4: \u4e2d\u6587\u7248\n\n#\u9999\u6e2f\u52a0\u6cb9 \n#HongKongProtest #FreedomHK #StandwithHK #followbackhongkong\n#FreeHongKong #HongKongProtests #chinazi https://t\u ,0
265,RT @freedomisnot0: @HongKongHermit A protester arrested in Fortress Hill. #hkpolice hit his head continuously. #PoliceBrutality #antiELAB #\u2026 ,0
266,"RT @yuen_cecil: Thank you to ""Kim Eui-sung"" (Korean: \uae40\uc758\uc131, Chinese: \u91d1\u7fa9\u8056), an award-winning South Korean actor showed up in person 15 Sep to\u2026 ",0
267,"RT @Fight4HongKong: South Korean actor Kim Eui Sung, who has been vocal about supporting #HongKongProtests and who inspired the #eye4hk soc\u2026 ",0
268,"RT @FreedomHKG: #HongKong spider man was also at the march on HK Island today. He and the protesters chanted:\n\u201cThere\u2019re no rioters, only ty\u2026 ",0
269,"RT @ray_slowbeat: I play the #GloryToHongKong battle hymn on harmonica, accompanied by a masked trombonist and Tak-chi ""Fastbeat"" Tam. It a\u2026 ",0
270,RT @uranus_4u4: Some photo from telegram group\n\n#HongKongProtest #FreedomHK #StandwithHK #followbackhongkong\n#FreeHongKong #HongKongProtest\u2026 ,0
271,RT @gauplastichk: The sign of courage\n\n#HongKongProtests \n#NoPoliceBrutality \n#FreeHongKong \n#chinazi https://t.co/vB4HXCiFuP ,0
