,tweet,label
523,@Goldfin11540878 @HKvigilance @georgegalloway @Lancy39681596 @520CHINA666 @DanielDumbrill I think he^ll just repeat\u2026 https://t.co/myOWD57L9T ,1
524,"@IvanCNN See what they did to Wan Chai station yesterday? it^s not one step closer, IT^S TERRORISM!!!#stophkriots ",1
525,"@pfluffynugget @owl_denouncer @Woppa1Woppa @appledaily_hk Chill rioter, I^m enjoying my freedom of speech, why are\u2026 https://t.co/1kku8ZFBHo ",1
526,"@pfluffynugget @owl_denouncer @Woppa1Woppa @appledaily_hk HAHAHAHAHA here comes the rioter, where is my freedom of\u2026 https://t.co/iXGDkagfCr ",1
527,@Tominmedill So journalism could interfere law enforcement and the rule of law? Is it what you learnt in school? It\u2026 https://t.co/jJ9TREKcja ,1
528,"@DominicRaab GOOD! Since you\u2019re saying this, how abt giving these BNO passport holder and \u201cpeaceful\u201d protesters ful\u2026 https://t.co/l8iyjCXlQM ",1
529,@Lancy39681596 @FKHK46571035 \u8bf7\u9999\u6e2f\u6050\u6016\u5206\u5b50\u591a\u70b9\u60f3\u8c61\u529b\uff0c\u653e\u8fc7\u773c\u775b\U0001f64f #stophkriots ,1
530,"@PaddyFok @HAOHONG_CFA @fion_li Thanks for pointing out how unlawful and unprofessional the Cathay crew are, I am c\u2026 https://t.co/j2RFmYGPbV ",1
531,"@pfluffynugget @owl_denouncer @Woppa1Woppa @appledaily_hk Had a look at her tweets, she\u2019s serious abt the braindead\u2026 https://t.co/slDSJtyVSU ",1
532,"@phila_siu Yeah, sad to see how much these people are brainwashed. Hoping that, those begging for US intervention n\u2026 https://t.co/rTEZf3gfcV ",1
533,@Tominmedill @phila_siu You didn\u2019t know you were intervening law enforcement?? Why ask his name when police were do\u2026 https://t.co/BpAajhlH7r ,1
534,"@jmulich @T_Stack_ Stop inciting hatred to the police, they are doing their job to protect the city while rioters o\u2026 https://t.co/A4GFL27dIh ",1
535,@axegang_123 the white supremacist^s hateful look and outrageous behaviour really disgust me. I hope he could find\u2026 https://t.co/JqGw8daf5i ,1
536,"@rysh5627 @nathanlawkc Unfortunately he^s an idiot, but how could him go to Yale?? #stophkriots ",1
537,Rule of law! Rule of law!! #stophkriots https://t.co/tiyslKc66G ,1
538,"@rysh5627 No need, just ship all the rioters to US and never come back to China(HK). US, please consider that, the\u2026 https://t.co/kDFa7GK0X0 ",1
539,"@mercuriobryan @taro_taylor Hi @mercuriobryan , a kind reminder, beware of the vibe echo chamber creates for you, a\u2026 https://t.co/6e4r9sheE5 ",1
540,"@taro_taylor @DrKinKam who\u2019s this guy?? I don\u2019t even remember him/her, what did he/she say?? Why I\u2019m always blocked\u2026 https://t.co/vWZjcxZRYR ",1
541,"Really tired of HK bullshit, what\u2019s left to say?? Dinner with a friend last night, talked about HK but ended up wit\u2026 https://t.co/jSojZndVSX ",1
542,"HK terrorists/rioters justify this, but normal people would call it a: robbery. Smashing shops, illegally taking it\u2026 https://t.co/B64aXpskP7 ",1
543,"Even in democratic countries they don^t allow wht ""protesters"" do in HK. \n\nSee Trudy^s tweet. Vancouver mall, maske\u2026 https://t.co/VHI60TPnm5 ",1
544,#fakehknews #stophkriots https://t.co/BZvpRrVK5f ,1
545,#stophkriots HK citizen attacked by terrorists https://t.co/F7vQTiPeeC ,1
546,Fake press / journalists accompanied HK rioters. #hkfakenews #hkfakepress #stophkriots https://t.co/VFaNz1QfnY ,1
547,Several Chinese experts about HK protesters. #stophkriots #LoveHK #HKprotests https://t.co/AKoLPYcCCz ,1
548,"Wonder why HKPF doesn^t trust all ""journalists/press""? \U0001f612\n#stophkriots #fakehknews https://t.co/b0VAuDh6mV ",1
549,"@sufangfeng2019 For crying out loud, just kick these folks OUT OF CHINA for instigating/directing riots, hate, terr\u2026 https://t.co/77cl08kWf1 ",1
550,"Wanna see another footage of Satan^s offsprings aka ""pro-democracy"" HKers beating up citizens? There \U0001f447\n#stophkriots\u2026 https://t.co/kUCrYwq7K3 ",1
551,#stophkriots at train(s). https://t.co/2vkZm08mfI ,1
552,"@rongbu @BoultR @CarlZha Thx for writing tht, Rongbu! \U0001f64f\U0001f618\n#stophkriots ",1
553,Attacks at trains by HK rioters/terrorists. #stophkriots https://t.co/lsoh1EnoUR ,1
554,"@Torronteras7 @CarlZha Thank you! \u2764\ufe0f\n\nAny1 supporting these acts, also supports discrimination, sinophobia, violenc\u2026 https://t.co/zu4rjYPBtn ",1
555,"Always a group against one. Peaceful protest? No. You support them, you support mainlanders/Mandarin-speakers being\u2026 https://t.co/hHMUSXxzGK ",1
556,"@SCMPNews If they criticize HK for #AntiMaskLaw, they should criticize other countries too for having it. Hope this\u2026 https://t.co/XBbxW3tngW ",1
557,@HK2019Riot To real pro-democracy watchers: YOU GUYS SUPPORTING THIS? Why are many of you justifying their illegal\u2026 https://t.co/Tcu8ZJWcNV ,1
558,Motor bikes set on fire by HK rioters / radicals. \U0001f447#stophkriots #LoveHK https://t.co/Lgvgt2dOHR ,1
559,HK rioters attacking firemen.\n#LoveHK #ForegoYourArmour #SayNoToViolence #StopHKRiots #deescalate https://t.co/bPAfvQai0h ,1
560,HK rioters broke several fire hydrants inside MTR station. #LoveHK #ForegoYourArmour #SayNoToViolence #StopHKRiots https://t.co/LaHkAabCQC ,1
561,Rioters attacking police van. Police jumped out to save fellow officer.\n\n#LoveHK #ForegoYourArmour #SayNoToViolence\u2026 https://t.co/p4tXli2h99 ,1
562,HK Police got attacked first.\n#LoveHK #ForegoYourArmour #SayNoToViolence #StopHKRiots https://t.co/lGS7Go9P9K ,1
563,@wytey16228 @Fabianduduosaka And always a group of rioters against one. Brave indeed. No wonder UK doesn^t want the\u2026 https://t.co/DwAqh5Lrdj ,1
564,#LoveHK #ForegoYourArmour #SayNoToViolence #SupportPeacefulProtest #StopHKRiots\nStarbucks \n\nhttps://t.co/PR4LWk5Fkc https://t.co/2KWczzQBQY ,1
565,#stophkriots #hkfakenews\nPolice protected a family against rioters. https://t.co/6KI9rMISpF ,1
566,#stophkriots #DEMONCRATIC #hkpolicefamily https://t.co/hrBC0msGBh ,1
567,#stophkriots https://t.co/O6m1CIrChv ,1
568,#stophkriots https://t.co/S2wXtxqpd9 ,1
569,#stophkriots https://t.co/e6cYDqtmwh ,1
570,This is true HK people who clean the mess of the thugs who know nothing but violence ! #stophkriots @Saunic\n\nhttps://t.co/a7Rg1K01x2 ,1
571,@liamstone_19 He has no normal moral standard.\n#stophkriots ,1
572,@SCMPNews What a shame. A grandma stands up against the violence but the rest of Hong Kong just play along with the rioters.\n#stophkriots ,1
573,"@Woppa1Woppa Advice for all #HongKongProtesters in #hongkong, stop buying groceries and water made in China. Doing\u2026 https://t.co/yGH5ickjmt ",1
574,@calci7er @PassionTimes @KTHopkins @IFJGlobal I was expecting something more creative than this....\n#stophkriots\n#HongKongProtests ,1
575,"@shameel_ibrahim @SCMPHongKong Ordinary HK people have to voice their objection, loud and clear, or falling with th\u2026 https://t.co/wngxTdhp2b ",1
576,collateral damage.\n#stophkriots \n#HongKongProtests https://t.co/J69smM8lLd ,1
577,People will believe anything they see as long as it supports their argument. #hongkongpolice #hongkongprotest\u2026 https://t.co/6dxAjM3LXu ,1
578,"Person: ""I love China!""\nRioter: ""Oh yea? Then I^ll beat the hell out of you for expressing your pride!""\u2026 https://t.co/RbR7O1qFsq ",1
579,"I agree with absolutely every word she says. And those journalists. They^re asking her such personal, unprofessiona\u2026 https://t.co/kZv92nkOJF ",1
580,targeting brands and companies that have even the slightest relation to China is sinophobic. YOURE Chinese for cryi\u2026 https://t.co/zcmYqg5tHx ,1
581,"images of supermarket stock in Tuen Mun, HK. rioters seriously damaging the economy. we will not allow you to turn\u2026 https://t.co/kLm1QikJZV ",1
582,#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice #HongKongPolice #Riot #stophkriots\nyou hav\u2026 https://t.co/QCoM1flFqp ,1
583,"alright show me what this citizen did wrong now.. just justify the rioter violence right here right now, I^m ready.\u2026 https://t.co/W6hsCjgpEb ",1
584,!!! Full FULL video and closer footage of the day protesters threw 2 molotovs and a cop shot a 14 year old\u2026 https://t.co/E4idD4hG1V ,1
585,Twitter is no longer letting me upload videos concerning the HK protests. Other videos work. What is this? Censorsh\u2026 https://t.co/H0IRmUgXsf ,1
586,Famous actress \u99ac\u8e44\u9732/Celine Ma makes a statement after being attacked by rioters.\n\nhttps://t.co/kTqYFYkZKq\u2026 https://t.co/t7oqZnAGo7 ,1
587,so they attack anything that^s owned by China and came from China? then destroy the majority of your own belongings\u2026 https://t.co/oePTaggcEu ,1
588,are you stupid? so people burn down stores and destroy EVERYTHING and you expect shop owners and transportation com\u2026 https://t.co/k9KQ34lKE7 ,1
589,props to the rioter who told his teammates to stand back. does anyone have more context to this video of why he was\u2026 https://t.co/B8WQ014roU ,1
590,they^re terrorists now. using force for their political agenda. destroying things for their political agenda. beati\u2026 https://t.co/HzwgsLQ0De ,1
591,this man has allegedley taken part in doxxing officers.\n#HongKongProtesters #Hongkongprotest #HKprotests\u2026 https://t.co/SG5Hn7p7re ,1
592,#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice #HongKongPolice #Riot #stophkriots\nit make\u2026 https://t.co/S0doizSeNL ,1
593,regarding the MASKBAN\n#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice #HongKongPolice\u2026 https://t.co/dkW4Lv1m91 ,1
594,"legit mob mentality. one initiates the grab, others come in like ants once they know its safe to approach.\u2026 https://t.co/GGmhhDYQbg ",1
595,"is there an actual reasonable explanation for this attack? if you can think of one, you^re delusional.\u2026 https://t.co/fZ7Tg9dAem ",1
596,"ladies and gents, if you^re going to reply to someone with an opposing opinion, try harder. don^t just ignore the s\u2026 https://t.co/wBB4oQVIej ",1
597,"the intelligence, logic and reasoning that I do not sense coming from protesters is truly alarming.\u2026 https://t.co/tZyKKJ3v5S ",1
598,the rioters are the kids who didn^t know how to express their feelings as a child. they^re making government jobs h\u2026 https://t.co/plAx9Oe8mG ,1
599,FULL VIDEO OF 04/10/19\nhttps://t.co/pU2wowndFB\n#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters\u2026 https://t.co/uIIodobNdi ,1
600,a closer look at the attempt to set the cop on fire. and they CHEERED. wtf. #hongkongpolice #hongkongprotest\u2026 https://t.co/j66VaVkl5J ,1
601,#hongkongprotest #hongkongprotesters #hongkongprotests #hkprotest #hkprotesters #hkprotests #hkpolice\u2026 https://t.co/NjvCh10rgO ,1
602,this is some racist BS.\n#hongkongprotest #hongkongprotesters #hongkongprotests #hongkongpolice #hkpolice\u2026 https://t.co/7DlkTN5hVn ,1
603,"I only had the chinese version, so here^s the english for those of you wondering!!\n#hongkongprotests\u2026 https://t.co/EYZ5MgeC5z ",1
604,#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice #HongKongPolice #Riot #stophkriots NowThis\u2026 https://t.co/tPeBZ5bcc4 ,1
605,the arrested even tried to fake unconscious/dead. so.. why aren^t you talking about that? watch the whole video. do\u2026 https://t.co/zn3HovDV3d ,1
606,#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice #HongKongPolice #Riot #stophkriots\n\nif you\u2026 https://t.co/bDgGLgbndw ,1
607,"Another one bites the dust. Didn^t even try to make counter claims, just blocked. The truth only hurts if you^re st\u2026 https://t.co/WCjtqUhcW6 ",1
608,DO NOT call the entire HKPF murderers and DO NOT label the shooting as a murder. NOONE HAS DIED nor was it PREMEDIT\u2026 https://t.co/iodXlvtMBs ,1
609,"#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice #HongKongPolice #Riot #stophkriots folks,\u2026 https://t.co/bJfnajRYtw ",1
610,"Clash between officer and protester. At the end, officers have bleeding heads but still stand strong.\u2026 https://t.co/k7K8KRJa5q ",1
611,"I^d like to see the identification of the attacker, Denise. or is he automatically  pro-beijing because he attacked\u2026 https://t.co/7N580v3Ch9 ",1
612,@owl_denouncer @aaronMCN Western media and protesters really blowing the issue out of proportion. if you still supp\u2026 https://t.co/KJ65V18POG ,1
613,Faces of rioters/protesters. a thread\n#HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice\u2026 https://t.co/GVACrLiVFQ ,1
614,"Rioters setting more things on fire. They love playing with fire. of course, they^re gonna get burned.\u2026 https://t.co/3ZfrnGCY0I ",1
615,https://t.co/qFwGCpkd9c\n#stophkriots #hkpeace #lovehk\nbe a flag bearer! ,1
616,https://t.co/qXEACsl0yc\nhere^s a cool short video on China military training!\n#HongKongProtesters #Hongkongprotest\u2026 https://t.co/i9XkWw8JQL ,1
617,"how are people still supportive of the rioters??? they skip class to practice attacking and defending the police, t\u2026 https://t.co/tyBkQojLSA ",1
618,RT @owl_denouncer: #stophkriots #HKpeace https://t.co/ZqWE6uUoi9 ,1
619,I\u2019d prefer saying they are destroying the shop than saying they are boycotting. We are boycotting Rockets and NBA n\u2026 https://t.co/6GIvUVGtoS ,1
620,"Same question on the masked thugs who have set metro stations on fire, thrown petrol bombs to off-duty policeman, d\u2026 https://t.co/e5v1QtNPfk ",1
621,Poor driver.... he didn\u2019t intentionally crash in the crowd and his car was hijacked at that time. The rioters were\u2026 https://t.co/uXFdTXspwR ,1
622,\u66b4\u5f92\u6bcf\u4e00\u4e2a\u884c\u52a8\u90fd\u662f\u8981\u4eba\u547d\u554a\uff0c\u5fc3\u72e0\u624b\u8fa3\u7684\u7a0b\u5ea6\u4ee4\u4eba\u53d1\u6307 #HongKongProtestBrutality #st ,1
623,"So in rioters\u2019 eyes, they can do everything regardless of any laws as long as their faces are covered. That\u2019s why\u2026 https://t.co/hVKy6mwd0C ",1
624,HongKong citizens reap what they sow. #stophkriots #HongKongProstests https://t.co/c5ytCzxuRc ,1
625,What\u2019s wrong with the girl\u2019s parents?! How dare you post the picture and act like an innocent passerby?! That\u2019s jus\u2026 https://t.co/jfdWzb9nme ,1
626,The most terrible thing is that the child knows well that law cannot punish numerous offenders. Feel deeply patheti\u2026 https://t.co/kYgQh6wh4n ,1
627,"\u54c8\u54c8\u54c8\u54c8\u54c8\u54c8All the leaders of HongKong rioters are just like fish, can forget anything in 7 secs. You rioters have damag\u2026 https://t.co/itSN6NOTZ3 ",1
628,@realHKer_ Respect to the HK police.\nCondemn all the terrorists who r using and abusing these children .\n\n#stophkriots ,1
629,I will draw something about ANTI-HK Rioters if I have much time and much braves. #stophkriots ,1
630,RT @chain_lododo: #HongKongProtesters #Hongkongprotest #HKprotests #HKprotesters #HKpolice #HongKongPolice #Riot #stophkriots #hkpeace #Hon\u2026 ,1
631,The protesters starting broke supermarket.... What the assholes they are. #stophkriots https://t.co/q9vW6i8AHK ,1
632,(I blamed her but after that I deleted. )\nYeah actually you know what? Those protesters should be beaten because th\u2026 https://t.co/z19BZx09hp ,1
633,RT @MuppetPowerrrrr: #stophkriots HK citizen attacked by terrorists https://t.co/F7vQTiPeeC ,1
634,RT @MuppetPowerrrrr: Attacks at trains by HK rioters/terrorists. #stophkriots https://t.co/lsoh1EnoUR ,1
635,"RT @MuppetPowerrrrr: Always a group against one. Peaceful protest? No. You support them, you support mainlanders/Mandarin-speakers being ta\u2026 ",1
636,RT @MuppetPowerrrrr: HK rioters attacking firemen.\n#LoveHK #ForegoYourArmour #SayNoToViolence #StopHKRiots #deescalate https://t.co/bPAfvQa\u2026 ,1
637,RT @MuppetPowerrrrr: HK rioters broke several fire hydrants inside MTR station. #LoveHK #ForegoYourArmour #SayNoToViolence #StopHKRiots htt\u2026 ,1
638,RT @MuppetPowerrrrr: Rioters attacking police van. Police jumped out to save fellow officer.\n\n#LoveHK #ForegoYourArmour #SayNoToViolence #S\u2026 ,1
639,@EdisonC64465632 One very interesting fact is Us and France \U0001f46e won^t get hurt but HK \U0001f46e bleeding everyday.\u2026 https://t.co/qthOqURAEG ,1
640,RT @zxinyu333: #SUPPORTHKPOLICE #antiHKNAZI https://t.co/JRL0ljlhh2 ,1
641,"RT @zxinyu333: Hk mobs are throwing bricks to #HKPOLICE, but once again, HK police showed what ""restraint"" is to the whole world ! They are\u2026 ",1
642,"RT @zxinyu333: I^m not even a fan of #ccp, but I truly hate those #HKmobs who distroy this beautiful city, beat whoever they want and attac\u2026 ",1
643,"@DjAndykind Another masked rioters/ there.\nWe need to #stophkriots, those rioters having guns are extremely dangero\u2026 https://t.co/hAYySxvh2Y ",1
644,"@Mu_Zi_Ri_Wen @mswonder8 Totally agree, those rioters with guns who can shoot anyone ""legally"" as they want is terr\u2026 https://t.co/XlqSnpARc0 ",1
